"subject_no" "activity" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAccMag-mean()" "fBodyAccMag-std()"
28 "LAYING" -0.20491441 -0.43587697 -0.20491441 -0.43587697 -0.35629886 -0.42796802 -0.42646033 -0.53829499 -0.58225357 -0.57654709 -0.4396588 -0.52092962
28 "LAYING" -0.16872587 -0.38889531 -0.16872587 -0.38889531 -0.30295679 -0.45419133 -0.40790594 -0.53620335 -0.54905316 -0.64156635 -0.42293282 -0.46496475
28 "LAYING" -0.16770663 -0.33728661 -0.16770663 -0.33728661 -0.2686954 -0.34948656 -0.36036852 -0.44530663 -0.54663734 -0.61413841 -0.2800344 -0.47465858
28 "LAYING" -0.1935417 -0.33550036 -0.1935417 -0.33550036 -0.26647523 -0.34961357 -0.3870324 -0.44531588 -0.56010146 -0.59406891 -0.29540815 -0.46212199
28 "LAYING" -0.21072694 -0.3608789 -0.21072694 -0.3608789 -0.30332388 -0.42638109 -0.44718729 -0.57858034 -0.58190385 -0.64756703 -0.37817864 -0.45025352
28 "LAYING" -0.18788009 -0.37802669 -0.18788009 -0.37802669 -0.30103613 -0.38744008 -0.43139205 -0.56755167 -0.58956296 -0.63592877 -0.3342815 -0.50046545
28 "LAYING" -0.17687113 -0.40591149 -0.17687113 -0.40591149 -0.27905284 -0.38191388 -0.40100193 -0.49643509 -0.54592198 -0.5758833 -0.36959232 -0.51917501
28 "LAYING" -0.20419887 -0.4066702 -0.20419887 -0.4066702 -0.30741583 -0.43716496 -0.43185173 -0.50263204 -0.55216262 -0.5863839 -0.42536189 -0.48808938
28 "LAYING" -0.24156543 -0.38799502 -0.24156543 -0.38799502 -0.35591539 -0.42304444 -0.47092394 -0.55957562 -0.59062801 -0.61541032 -0.37439006 -0.49048921
28 "LAYING" -0.1883881 -0.067991891 -0.1883881 -0.067991891 -0.32568292 -0.22416651 -0.46375035 -0.5703194 -0.5747866 -0.65851201 -0.034858481 -0.23200234
28 "LAYING" -0.13395567 -0.063312475 -0.13395567 -0.063312475 -0.24180895 -0.14448084 -0.43696325 -0.61360285 -0.54092374 -0.67388609 -0.026916549 -0.23006389
28 "LAYING" -0.14231362 -0.072348566 -0.14231362 -0.072348566 -0.22487543 -0.13475595 -0.19750546 -0.31353598 -0.49821206 -0.46660159 -0.039920831 -0.23519675
28 "LAYING" -0.13545554 -0.02020088 -0.13545554 -0.02020088 -0.1970618 -0.13123422 -0.139847 -0.32133526 -0.45440511 -0.42347205 0.054717189 -0.21750852
28 "LAYING" -0.018792931 0.076434856 -0.018792931 0.076434856 -0.14370728 -0.10089655 -0.26635203 -0.41859217 -0.44722394 -0.52960877 0.2592901 -0.2102066
28 "LAYING" -0.0035726831 0.020061175 -0.0035726831 0.020061175 -0.19437101 -0.20220127 -0.14550114 -0.37119689 -0.45649303 -0.52937562 0.033856714 -0.14639008
28 "LAYING" 0.0076656294 -0.10054627 0.0076656294 -0.10054627 -0.23488457 -0.30468754 -0.097975556 -0.39445692 -0.43737093 -0.58834908 -0.051989558 -0.26886924
28 "LAYING" 0.025851734 -0.0083790731 0.025851734 -0.0083790731 -0.24466587 -0.26007409 -0.18178308 -0.44817623 -0.44024051 -0.59826118 0.10592492 -0.23334501
28 "LAYING" -0.19406336 -0.26152511 -0.19406336 -0.26152511 -0.45459156 -0.47435773 -0.086361504 -0.42046384 -0.65321158 -0.70710908 -0.28183246 -0.36483067
28 "LAYING" -0.24800272 -0.19983647 -0.24800272 -0.19983647 -0.44495934 -0.43913496 -0.36687759 -0.49267506 -0.69202313 -0.72356558 -0.21333508 -0.31652053
28 "LAYING" -0.24191133 -0.21449297 -0.24191133 -0.21449297 -0.48550637 -0.43419055 -0.37972325 -0.54547016 -0.71889275 -0.73495547 -0.14996121 -0.37497907
28 "LAYING" -0.24309491 -0.2602133 -0.24309491 -0.2602133 -0.48140093 -0.44007975 -0.3701798 -0.55142554 -0.7054997 -0.71195966 -0.2073177 -0.40650245
28 "LAYING" -0.28361755 -0.25286027 -0.28361755 -0.25286027 -0.4968248 -0.36678075 -0.45439916 -0.56624361 -0.72424663 -0.7282383 -0.19989863 -0.40036503
28 "LAYING" -0.26818054 -0.18020692 -0.26818054 -0.18020692 -0.48445662 -0.25821915 -0.42746905 -0.59013179 -0.70083825 -0.68643493 -0.18945867 -0.30228904
28 "LAYING" -0.27671785 -0.19007914 -0.27671785 -0.19007914 -0.46515224 -0.32053349 -0.4173946 -0.59682271 -0.68834387 -0.69012663 -0.24331913 -0.28734007
28 "LAYING" -0.33013251 -0.29310272 -0.33013251 -0.29310272 -0.52125524 -0.42944482 -0.40874271 -0.60318927 -0.72654147 -0.72792559 -0.34268514 -0.37624238
28 "LAYING" -0.31326766 -0.29375112 -0.31326766 -0.29375112 -0.52256966 -0.35280469 -0.4062715 -0.61821814 -0.72545951 -0.74177198 -0.28765811 -0.40663823
28 "LAYING" -0.15288385 -0.08629493 -0.15288385 -0.08629493 -0.29908997 -0.3025625 -0.10187752 -0.38619571 -0.51711982 -0.58932463 -0.025990574 -0.26417065
28 "LAYING" -0.028371182 0.16390992 -0.028371182 0.16390992 -0.17050622 -0.1342714 -0.26040337 -0.42527045 -0.4592986 -0.47034353 0.21760163 -0.048650166
28 "LAYING" 0.056522396 0.12651129 0.056522396 0.12651129 -0.13258338 -0.10769237 -0.091250337 -0.24699271 -0.42609824 -0.47703692 0.21314792 -0.10080954
28 "LAYING" 0.024481075 -0.021221006 0.024481075 -0.021221006 -0.22317683 -0.21611925 -0.11521106 -0.2617098 -0.45084076 -0.52901848 0.049935438 -0.21598153
28 "LAYING" 0.044890506 0.091418748 0.044890506 0.091418748 -0.19260684 -0.11424603 -0.17606632 -0.25599182 -0.34432177 -0.29515032 0.11050625 -0.089312305
28 "LAYING" 0.1136959 0.11369348 0.1136959 0.11369348 -0.15252233 -0.086102826 -0.051723528 -0.12775762 -0.2842671 -0.30383177 0.16309836 -0.088460312
28 "LAYING" 0.18273751 0.13343125 0.18273751 0.13343125 -0.16566856 -0.18983171 -0.034182089 -0.19366785 -0.33475659 -0.45011783 0.13921339 -0.046272472
28 "LAYING" 0.081275348 0.23255046 0.081275348 0.23255046 -0.15849832 -0.089809085 -0.12573543 -0.30940416 -0.42076499 -0.51432355 0.18568103 0.066109184
28 "LAYING" 0.044285549 0.22146518 0.044285549 0.22146518 -0.037856577 0.12792367 0.051089132 -0.12593892 -0.37222108 -0.38282369 0.4142587 -0.093046151
28 "LAYING" 0.0034125197 0.13681113 0.0034125197 0.13681113 -0.20008978 -0.15357842 -0.092500499 -0.27164886 -0.41671262 -0.51509646 0.096278693 -0.017928541
28 "LAYING" 0.0085549817 0.081171927 0.0085549817 0.081171927 -0.1078731 -0.0037522638 0.0053641556 -0.089008927 -0.30435009 -0.18732176 0.20478556 -0.16372944
28 "LAYING" 0.037329484 0.11009673 0.037329484 0.11009673 -0.098595773 -0.024650224 -0.11750688 -0.053899178 -0.33708839 -0.16571412 0.1772631 -0.10211579
28 "LAYING" 0.11152901 0.22451755 0.11152901 0.22451755 -0.18930064 -0.083586101 -0.15390138 -0.26576984 -0.41346491 -0.47695701 0.22060562 0.036138494
28 "LAYING" 0.12985715 0.16150293 0.12985715 0.16150293 -0.10238633 -0.058332897 -0.025065537 -0.23477822 -0.33341912 -0.50880018 0.17042591 -0.024354778
28 "LAYING" 0.11455951 0.10908105 0.11455951 0.10908105 -0.025455041 -0.04477296 -0.060117078 -0.1696543 -0.2987199 -0.48647883 0.19326948 -0.11401039
28 "LAYING" 0.065384285 0.15354528 0.065384285 0.15354528 -0.076820267 0.015305358 -0.080667282 -0.24541222 -0.35244106 -0.51227069 0.16487383 -0.032474494
28 "LAYING" -0.20932993 -0.23717695 -0.20932993 -0.23717695 -0.48010541 -0.42333839 -0.030190202 -0.51595237 -0.69753964 -0.72112485 -0.2577646 -0.34415925
28 "LAYING" -0.28463071 -0.24917453 -0.28463071 -0.24917453 -0.4973272 -0.43490023 -0.29294304 -0.53843702 -0.71258119 -0.72519415 -0.32844885 -0.3245321
28 "LAYING" -0.27391525 -0.20180211 -0.27391525 -0.20180211 -0.50457225 -0.33321015 -0.39007688 -0.51253548 -0.71418355 -0.72748936 -0.22127111 -0.31485958
28 "LAYING" -0.18242977 -0.17202108 -0.18242977 -0.17202108 -0.40468447 -0.30398795 -0.33410312 -0.44159413 -0.64193544 -0.68292827 -0.11995672 -0.33145591
28 "LAYING" -0.1709421 -0.21055568 -0.1709421 -0.21055568 -0.38937904 -0.36912893 -0.34070363 -0.468755 -0.63068972 -0.6884584 -0.33032079 -0.27326611
28 "LAYING" -0.19616045 -0.2261156 -0.19616045 -0.2261156 -0.45613373 -0.3362803 -0.36475437 -0.50095395 -0.62830707 -0.6785361 -0.21637723 -0.35172938
28 "LAYING" -0.22327571 -0.25533208 -0.22327571 -0.25533208 -0.46363833 -0.34628886 -0.38014962 -0.55728407 -0.65306946 -0.68322504 -0.28846501 -0.35272676
28 "LAYING" -0.2559345 -0.29833233 -0.2559345 -0.29833233 -0.46229469 -0.42070033 -0.38515223 -0.58907814 -0.71090597 -0.7664069 -0.31269049 -0.3990841
28 "LAYING" -0.2546323 -0.27095413 -0.2546323 -0.27095413 -0.44722023 -0.40556717 -0.37091285 -0.52137892 -0.66451606 -0.74143814 -0.3578258 -0.33933557
28 "LAYING" -0.27367838 -0.29168408 -0.27367838 -0.29168408 -0.44586767 -0.27671857 -0.38703298 -0.50968721 -0.64353596 -0.6595431 -0.24524135 -0.42913621
28 "LAYING" -0.10604976 -0.10630822 -0.10604976 -0.10630822 -0.36086483 -0.34475367 0.0066114858 -0.27579334 -0.62213512 -0.64299472 -0.10212296 -0.24740445
28 "LAYING" -0.16916379 -0.14715096 -0.16916379 -0.14715096 -0.36542223 -0.34249742 -0.31090373 -0.41182297 -0.62155741 -0.67880641 -0.15072992 -0.27758503
28 "LAYING" -0.1797595 -0.11273375 -0.1797595 -0.11273375 -0.40632663 -0.26600988 -0.32652839 -0.46525587 -0.63269622 -0.69135715 -0.13097665 -0.24047476
28 "LAYING" -0.17364517 -0.082136815 -0.17364517 -0.082136815 -0.40961632 -0.26056598 -0.26387808 -0.48782796 -0.58052584 -0.60516003 -0.11481867 -0.20688574
28 "LAYING" -0.23123272 -0.21168209 -0.23123272 -0.21168209 -0.42713209 -0.34116414 -0.33171117 -0.45047859 -0.57818438 -0.56358134 -0.21796615 -0.33048394
28 "LAYING" -0.20897587 -0.31026806 -0.20897587 -0.31026806 -0.41358157 -0.42025809 -0.31867669 -0.50277326 -0.59998036 -0.59442044 -0.30279004 -0.42139642
28 "LAYING" -0.20901187 -0.24390214 -0.20901187 -0.24390214 -0.42134271 -0.31634386 -0.32840042 -0.59359816 -0.61242321 -0.64602833 -0.24547742 -0.36022294
28 "LAYING" -0.26846403 -0.21208339 -0.26846403 -0.21208339 -0.46576836 -0.27885103 -0.37740738 -0.58700882 -0.68074229 -0.68428358 -0.28396186 -0.29647733
28 "LAYING" -0.30336118 -0.29137742 -0.30336118 -0.29137742 -0.48240564 -0.31419723 -0.40394961 -0.5464428 -0.70013249 -0.69514681 -0.33051554 -0.38010653
28 "LAYING" -0.76035389 -0.6913068 -0.76035389 -0.6913068 -0.89948329 -0.88058414 -0.74507994 -0.76157602 -0.90428092 -0.9084075 -0.8014814 -0.69070769
28 "LAYING" -0.88510172 -0.91599661 -0.88510172 -0.91599661 -0.95369536 -0.92011379 -0.84172564 -0.81510711 -0.95192167 -0.92184176 -0.92421867 -0.92337685
28 "LAYING" -0.91189019 -0.91389788 -0.91189019 -0.91389788 -0.9766082 -0.96868581 -0.87284434 -0.75658581 -0.96976186 -0.95480073 -0.9371742 -0.91478859
28 "LAYING" -0.94892162 -0.95711371 -0.94892162 -0.95711371 -0.97751464 -0.97314138 -0.85550186 -0.77655491 -0.9700428 -0.96708795 -0.96333733 -0.95914346
28 "LAYING" -0.96888872 -0.96979469 -0.96888872 -0.96979469 -0.97820859 -0.97675973 -0.89231014 -0.8335273 -0.97675882 -0.98039537 -0.97374096 -0.97104136
28 "LAYING" -0.90217098 -0.79956235 -0.90217098 -0.79956235 -0.96284009 -0.95923284 -0.87466138 -0.79658343 -0.96297549 -0.95409994 -0.84039516 -0.80963772
28 "LAYING" -0.81943736 -0.80682236 -0.81943736 -0.80682236 -0.93374206 -0.93466725 -0.77994637 -0.80301433 -0.93441768 -0.94023129 -0.86630733 -0.80874071
28 "LAYING" -0.8505391 -0.83807937 -0.8505391 -0.83807937 -0.93888305 -0.93130278 -0.77919982 -0.79756157 -0.94125799 -0.94435296 -0.85188112 -0.85472798
28 "LAYING" -0.91947926 -0.89365809 -0.91947926 -0.89365809 -0.96142815 -0.9475703 -0.8551732 -0.80137255 -0.96426615 -0.96152428 -0.91998699 -0.89620575
28 "LAYING" -0.94959016 -0.94388408 -0.94959016 -0.94388408 -0.96723916 -0.95350231 -0.91601265 -0.90771466 -0.96593155 -0.96297014 -0.94698907 -0.94965158
28 "LAYING" -0.94166445 -0.93506392 -0.94166445 -0.93506392 -0.96017884 -0.95037216 -0.9176401 -0.91776082 -0.95855385 -0.96170336 -0.93416085 -0.94457369
28 "LAYING" -0.93120191 -0.93819535 -0.93120191 -0.93819535 -0.95199645 -0.9417161 -0.90954198 -0.91315192 -0.95374259 -0.95759157 -0.93861099 -0.94641906
28 "LAYING" -0.94425182 -0.95109717 -0.94425182 -0.95109717 -0.96175923 -0.9534831 -0.90275189 -0.8763098 -0.95721689 -0.95794002 -0.94985064 -0.95832871
28 "LAYING" -0.95418215 -0.94809788 -0.95418215 -0.94809788 -0.97008089 -0.97246921 -0.91010014 -0.87615534 -0.96402746 -0.95717208 -0.95214153 -0.95267498
28 "LAYING" -0.96891537 -0.94610121 -0.96891537 -0.94610121 -0.97680769 -0.97733106 -0.93582913 -0.92431714 -0.9785184 -0.96518702 -0.9560455 -0.94800458
28 "LAYING" -0.981022 -0.98275084 -0.981022 -0.98275084 -0.98183824 -0.98621499 -0.9578764 -0.92718869 -0.98493528 -0.96464488 -0.98289437 -0.98426034
28 "LAYING" -0.92930956 -0.93234527 -0.92930956 -0.93234527 -0.97901121 -0.98280773 -0.90057928 -0.93765865 -0.98022333 -0.98256883 -0.94363566 -0.93570717
28 "LAYING" -0.95357332 -0.96899793 -0.95357332 -0.96899793 -0.98146335 -0.97940479 -0.91518811 -0.93155111 -0.98271146 -0.98321639 -0.9708995 -0.97152491
28 "LAYING" -0.96439043 -0.96561835 -0.96439043 -0.96561835 -0.98091929 -0.97854031 -0.93981055 -0.94028292 -0.98375717 -0.98354555 -0.96746566 -0.96870908
28 "LAYING" -0.97445732 -0.98251536 -0.97445732 -0.98251536 -0.98138898 -0.98360771 -0.93151045 -0.9419303 -0.98275512 -0.98562799 -0.98089706 -0.9853111
28 "LAYING" -0.97582842 -0.97136886 -0.97582842 -0.97136886 -0.9837451 -0.98231437 -0.9421305 -0.92846753 -0.98264909 -0.98382304 -0.97487427 -0.97260992
28 "LAYING" -0.98426344 -0.97380719 -0.98426344 -0.97380719 -0.98779996 -0.98505025 -0.97653974 -0.9714533 -0.98939337 -0.98992002 -0.97568464 -0.97559971
28 "LAYING" -0.98675713 -0.98524224 -0.98675713 -0.98524224 -0.98453327 -0.98113917 -0.9770724 -0.97385638 -0.98695239 -0.98379976 -0.98125301 -0.98974527
28 "LAYING" -0.98337996 -0.98567877 -0.98337996 -0.98567877 -0.98282111 -0.98303086 -0.97639992 -0.96555061 -0.98558858 -0.9817986 -0.98236817 -0.9894942
28 "LAYING" -0.98596027 -0.98891839 -0.98596027 -0.98891839 -0.98780592 -0.99045966 -0.97817293 -0.96499279 -0.98715269 -0.98557016 -0.98885058 -0.9896641
28 "LAYING" -0.98444381 -0.98167661 -0.98444381 -0.98167661 -0.98459303 -0.98168821 -0.97237376 -0.95585143 -0.98001864 -0.9736528 -0.98086407 -0.98401224
28 "LAYING" -0.98527082 -0.98206706 -0.98527082 -0.98206706 -0.98129453 -0.98216368 -0.97469973 -0.95553731 -0.98123609 -0.97336234 -0.97955955 -0.98561485
28 "LAYING" -0.97651951 -0.95929002 -0.97651951 -0.95929002 -0.97532631 -0.96358047 -0.96162069 -0.92414611 -0.97680362 -0.95739349 -0.96147612 -0.96315
28 "LAYING" -0.9684583 -0.96326592 -0.9684583 -0.96326592 -0.97399636 -0.96352948 -0.93078875 -0.91994509 -0.97136226 -0.95935194 -0.96269625 -0.96820976
28 "LAYING" -0.9694084 -0.97029908 -0.9694084 -0.97029908 -0.97373442 -0.97499754 -0.90491885 -0.91848912 -0.97226155 -0.979592 -0.96856389 -0.97495211
28 "LAYING" -0.96674212 -0.97047453 -0.96674212 -0.97047453 -0.97574796 -0.9755236 -0.9345978 -0.89878207 -0.97954108 -0.97648795 -0.97153649 -0.97327808
28 "LAYING" -0.98023877 -0.97713282 -0.98023877 -0.97713282 -0.99075143 -0.99293413 -0.96954342 -0.97029076 -0.99208066 -0.9938401 -0.98308698 -0.97615865
28 "LAYING" -0.98454919 -0.98529282 -0.98454919 -0.98529282 -0.99305696 -0.99625579 -0.96193049 -0.9725083 -0.99153319 -0.99458746 -0.98737128 -0.98517226
28 "LAYING" -0.97457916 -0.98205899 -0.97457916 -0.98205899 -0.98681517 -0.99141884 -0.97100158 -0.9715676 -0.98739732 -0.98637408 -0.9823839 -0.98355244
28 "LAYING" -0.9729295 -0.97077496 -0.9729295 -0.97077496 -0.98053649 -0.98400053 -0.96607503 -0.96640887 -0.98352225 -0.98428446 -0.97478181 -0.97183305
28 "LAYING" -0.97560567 -0.9692161 -0.97560567 -0.9692161 -0.98001696 -0.97515685 -0.95148314 -0.93895721 -0.98143738 -0.97805754 -0.97312516 -0.97057153
28 "LAYING" -0.88280115 -0.82998341 -0.88280115 -0.82998341 -0.94717525 -0.94542865 -0.86811196 -0.87780256 -0.95522693 -0.95730025 -0.85454308 -0.84265994
28 "LAYING" -0.95612133 -0.94907111 -0.95612133 -0.94907111 -0.97069571 -0.9659252 -0.93464712 -0.9142176 -0.97508771 -0.97091354 -0.95817595 -0.95090984
28 "LAYING" -0.96982982 -0.94806756 -0.96982982 -0.94806756 -0.96685559 -0.93972815 -0.96110147 -0.94339838 -0.97865677 -0.96863229 -0.94268603 -0.95847221
28 "LAYING" -0.94628447 -0.92684813 -0.94628447 -0.92684813 -0.94226663 -0.91650432 -0.94560586 -0.9326175 -0.96296482 -0.96170065 -0.91837879 -0.94259592
28 "LAYING" -0.93948035 -0.92352661 -0.93948035 -0.92352661 -0.93970619 -0.9276696 -0.9316742 -0.93421266 -0.95706255 -0.96561198 -0.91605813 -0.93907238
28 "LAYING" -0.93125998 -0.90642516 -0.93125998 -0.90642516 -0.93106842 -0.91348876 -0.91449296 -0.91563746 -0.94462183 -0.93521843 -0.90720528 -0.9194018
28 "LAYING" -0.93703336 -0.91510347 -0.93703336 -0.91510347 -0.94882985 -0.91053408 -0.93608797 -0.9054759 -0.95800649 -0.93056878 -0.92500016 -0.92179709
28 "LAYING" -0.97065168 -0.96934517 -0.97065168 -0.96934517 -0.98809954 -0.9892893 -0.98096634 -0.97322299 -0.98968163 -0.9876832 -0.97639652 -0.96907494
28 "LAYING" -0.98708722 -0.98493974 -0.98708722 -0.98493974 -0.99118805 -0.9952215 -0.99135698 -0.98857314 -0.99420372 -0.99436693 -0.98830757 -0.98412871
28 "LAYING" -0.98520458 -0.97934566 -0.98520458 -0.97934566 -0.98861028 -0.9907198 -0.98861021 -0.98107279 -0.99292455 -0.99343612 -0.98524936 -0.97809428
28 "LAYING" -0.97794535 -0.98168276 -0.97794535 -0.98168276 -0.98620727 -0.98954859 -0.98311785 -0.98102364 -0.99153932 -0.99338828 -0.98227573 -0.98304152
28 "LAYING" -0.9819302 -0.98109335 -0.9819302 -0.98109335 -0.98664715 -0.99021281 -0.98514452 -0.98428845 -0.99252385 -0.99323958 -0.98241075 -0.98208258
28 "LAYING" -0.97897477 -0.97713665 -0.97897477 -0.97713665 -0.98343193 -0.98641661 -0.98194995 -0.9805829 -0.99007751 -0.98887428 -0.97731668 -0.97945745
28 "LAYING" -0.97817521 -0.98237708 -0.97817521 -0.98237708 -0.98413465 -0.98779115 -0.98180238 -0.98264061 -0.99127881 -0.9899531 -0.9809146 -0.98508944
28 "LAYING" -0.8201191 -0.74608606 -0.8201191 -0.74608606 -0.97065263 -0.9767597 -0.60168487 -0.6324726 -0.97281887 -0.9733431 -0.8254708 -0.74888417
28 "LAYING" -0.92475308 -0.90247791 -0.92475308 -0.90247791 -0.97484063 -0.97050045 -0.85284252 -0.83429546 -0.97905278 -0.96946898 -0.92473051 -0.90542946
28 "LAYING" -0.96777326 -0.94744989 -0.96777326 -0.94744989 -0.98035563 -0.97055305 -0.93964652 -0.93367739 -0.98361357 -0.97031203 -0.95654579 -0.94955246
28 "LAYING" -0.9848615 -0.97806009 -0.9848615 -0.97806009 -0.98372595 -0.98281676 -0.95049044 -0.96686655 -0.985849 -0.98221941 -0.9788258 -0.97986896
28 "LAYING" -0.96988099 -0.96960743 -0.96988099 -0.96960743 -0.98388819 -0.9831489 -0.94319953 -0.95705979 -0.98403527 -0.98062518 -0.97149689 -0.97203997
28 "LAYING" -0.96768703 -0.97150959 -0.96768703 -0.97150959 -0.98815827 -0.98913998 -0.95483709 -0.9560084 -0.99072801 -0.98796503 -0.97707062 -0.97163978
28 "LAYING" -0.9848856 -0.975861 -0.9848856 -0.975861 -0.99135422 -0.99138392 -0.9797042 -0.9726504 -0.99531825 -0.994684 -0.97943785 -0.97635747
28 "LAYING" -0.99206677 -0.99063509 -0.99206677 -0.99063509 -0.99182397 -0.99469691 -0.98774607 -0.98503128 -0.994736 -0.99294482 -0.99051509 -0.99117833
28 "LAYING" -0.98458364 -0.98509773 -0.98458364 -0.98509773 -0.98840071 -0.98948918 -0.98510819 -0.97963679 -0.99197872 -0.98479671 -0.9853379 -0.98617161
28 "LAYING" -0.9718953 -0.97400392 -0.9718953 -0.97400392 -0.9807334 -0.97656236 -0.97799217 -0.97292243 -0.98631344 -0.98168528 -0.97526535 -0.97611841
28 "LAYING" -0.97250404 -0.97415553 -0.97250404 -0.97415553 -0.98278366 -0.97694134 -0.97613901 -0.9781161 -0.98850371 -0.98623214 -0.97653993 -0.97559455
28 "LAYING" -0.98435836 -0.98760247 -0.98435836 -0.98760247 -0.99101107 -0.99190164 -0.98832374 -0.98613568 -0.99635814 -0.9969588 -0.98882056 -0.98766494
28 "LAYING" -0.98488887 -0.98052812 -0.98488887 -0.98052812 -0.98572029 -0.98587711 -0.98833812 -0.97815066 -0.99156748 -0.98422583 -0.98087709 -0.98223608
28 "LAYING" -0.98093183 -0.96466758 -0.98093183 -0.96466758 -0.98202969 -0.97545892 -0.97829322 -0.96102467 -0.98626225 -0.97858652 -0.96657664 -0.96787031
28 "LAYING" -0.97437528 -0.96284279 -0.97437528 -0.96284279 -0.9818465 -0.97538028 -0.96934354 -0.95426543 -0.9865462 -0.98027732 -0.96575718 -0.96575052
28 "LAYING" -0.82510976 -0.83391207 -0.82510976 -0.83391207 -0.94818983 -0.94448571 -0.61239702 -0.74291025 -0.92554415 -0.92561886 -0.87966886 -0.83721453
28 "LAYING" -0.92724506 -0.91591133 -0.92724506 -0.91591133 -0.97189819 -0.96008543 -0.76584706 -0.74193412 -0.9583724 -0.93593583 -0.91608591 -0.9277404
28 "LAYING" -0.95157658 -0.96487276 -0.95157658 -0.96487276 -0.99183573 -0.98992898 -0.90170606 -0.85743578 -0.98574695 -0.98041328 -0.96838182 -0.96712213
28 "LAYING" -0.96923471 -0.96380316 -0.96923471 -0.96380316 -0.99754727 -0.99755844 -0.96916902 -0.95869344 -0.99475594 -0.99453089 -0.98538202 -0.95885938
28 "LAYING" -0.97740934 -0.9664443 -0.97740934 -0.9664443 -0.98542296 -0.97141787 -0.95256176 -0.90171908 -0.9752923 -0.94409496 -0.97541048 -0.96572294
28 "LAYING" -0.97137379 -0.96962956 -0.97137379 -0.96962956 -0.97979826 -0.97162242 -0.9492046 -0.90348004 -0.97200017 -0.94597099 -0.97302192 -0.97120078
28 "LAYING" -0.98225172 -0.98560458 -0.98225172 -0.98560458 -0.98906186 -0.98901611 -0.97941577 -0.97815297 -0.99175811 -0.99259929 -0.98800264 -0.98524266
28 "LAYING" -0.98534545 -0.98762493 -0.98534545 -0.98762493 -0.99118482 -0.99314369 -0.97925992 -0.95943052 -0.9889019 -0.9809151 -0.99017316 -0.98684931
28 "LAYING" -0.98827064 -0.99015161 -0.98827064 -0.99015161 -0.99269701 -0.99325802 -0.98258995 -0.95846523 -0.99012941 -0.98053106 -0.9934929 -0.98853653
28 "LAYING" -0.99382146 -0.99334447 -0.99382146 -0.99334447 -0.99587514 -0.99674904 -0.99412644 -0.98924798 -0.99720059 -0.99684605 -0.99484677 -0.99234805
28 "LAYING" -0.99362404 -0.9948606 -0.99362404 -0.9948606 -0.99504897 -0.99548191 -0.99438437 -0.99292097 -0.99831631 -0.99829136 -0.99633325 -0.99365594
28 "LAYING" -0.99153714 -0.9951424 -0.99153714 -0.9951424 -0.99285363 -0.99287967 -0.99105434 -0.98594782 -0.99668578 -0.99443292 -0.99426689 -0.99573132
28 "LAYING" -0.99130197 -0.99176755 -0.99130197 -0.99176755 -0.99404721 -0.99412552 -0.99094407 -0.98549602 -0.99661708 -0.99451262 -0.99287091 -0.99126837
28 "LAYING" -0.99256525 -0.99304117 -0.99256525 -0.99304117 -0.99290691 -0.99357804 -0.99053281 -0.9855579 -0.99653401 -0.9952939 -0.99538245 -0.99155377
28 "LAYING" -0.9911486 -0.99420688 -0.9911486 -0.99420688 -0.99274708 -0.99382057 -0.98947586 -0.98593728 -0.9961646 -0.99542395 -0.99395382 -0.99438076
